De ref,school name,town,postcode,management type,constituency,Urban/ Rural     ,total enrolment,Latitude,Longitude,nearest_distance,nearest_school,nearest_management_type,nearest_same_management_distance,nearest_same_management_school,nearest_distance_other_management,nearest_school_other_management,nearest_management_type_other_management,Sustainability,geom
3010835,"Kells and Connor Primary School, Ballymena",Kells,BT42 3LS,Controlled,North Antrim,RURAL,221.0,54.812475,-6.220689,3.175340917914568,"Carnaghts Primary School, Shankbridge",Controlled,3.175340917914568,"Carnaghts Primary School, Shankbridge",7.361145280861791,"St Colmcilles Primary School, Ballymena",Catholic Maintained,Sustainable,POINT (-6.220689 54.812475)
3010842,"William Pinkerton Memorial Primary School, Ballymoney",Ballymoney,BT53 8BB,Controlled,North Antrim,RURAL,89.0,55.123046,-6.471546,3.6923656884009417,"Bushvalley Primary School, Ballymoney",Controlled,3.6923656884009417,"Bushvalley Primary School, Ballymoney",6.576952580236847,Ballymoney Model Controlled Integrated Primary School,Controlled Integrated,Not Sustainable,POINT (-6.471546 55.123046)
3010846,"Whiteabbey Primary School, Newtownabbey",Newtownabbey,BT37 0RU,Controlled,East Antrim,URBAN,423.0,54.679235,-5.893467,0.8355159970480206,"St James Primary School, Newtownabbey",Catholic Maintained,1.2184924731627629,"Hollybank Primary School, Monkstown",0.8355159970480206,"St James Primary School, Newtownabbey",Catholic Maintained,Sustainable,POINT (-5.893467 54.679235)
3010847,Portrush Primary School,Portrush,BT56 8JW,Controlled,East Londonderry,URBAN,178.0,55.1997,-6.647891,0.28022907617630666,"St Patrick's Primary School, Portrush",Catholic Maintained,2.1113462009656034,"Carnalridge Primary School, Portrush",0.28022907617630666,"St Patrick's Primary School, Portrush",Catholic Maintained,Sustainable,POINT (-6.647891 55.1997)
3010850,"Upper Ballyboley Primary School, Ballyclare",Ballyclare,BT39 9UW,Controlled,East Antrim,RURAL,11.0,54.796784,-5.95536,2.044888397324409,Ballynure Primary School,Controlled,2.044888397324409,Ballynure Primary School,9.904060667701,"St Anthony's Primary School, Larne",Catholic Maintained,Not Sustainable,POINT (-5.95536 54.796784)
3010860,"Sunnylands Primary School, Carrickfergus",Carrickfergus,BT38 8JJ,Controlled,East Antrim,URBAN,200.0,54.72106,-5.815287,0.5046465235534828,"Woodlawn Primary School, Carrickfergus",Controlled,0.5046465235534828,"Woodlawn Primary School, Carrickfergus",0.5587864170762918,"Central Integrated Primary School, Carrickfergus",Controlled Integrated,Sustainable,POINT (-5.815287 54.72106)
3010862,"Abbots Cross Primary School, Newtownabbey",Newtownabbey,BT37 9QW,Controlled,Belfast North,URBAN,312.0,54.669209,-5.91324,0.8910706991133452,"Whitehouse Primary School, Newtownabbey",Controlled,0.8910706991133452,"Whitehouse Primary School, Newtownabbey",0.9527504070618873,"St James Primary School, Newtownabbey",Catholic Maintained,Sustainable,POINT (-5.91324 54.669209)
3010870,"Moyle Primary School, Larne",Larne,BT40 1NS,Controlled,East Antrim,URBAN,421.0,54.856238,-5.819227,0.5376910391331454,"St MacNissi's Primary School, Larne",Catholic Maintained,0.8966726454185715,Larne & Inver Primary School,0.5376910391331454,"St MacNissi's Primary School, Larne",Catholic Maintained,Sustainable,POINT (-5.819227 54.856238)
3010873,Bushmills Primary School,Bushmills,BT57 8QW,Controlled,North Antrim,RURAL,107.0,55.204966,-6.527832,2.2240149057540735,"Ballytober Primary School, Bushmills",Controlled,2.2240149057540735,"Ballytober Primary School, Bushmills",7.58833010010425,"St Patrick's Primary School, Portrush",Catholic Maintained,Sustainable,POINT (-6.527832 55.204966)
3010874,"Whitehead Primary School, Carrickfergus",Whitehead,BT38 9NE,Controlled,East Antrim,RURAL,415.0,54.757729,-5.710212,3.4280881158985888,"Ballycarry Primary School, Carrickfergus",Controlled,3.4280881158985888,"Ballycarry Primary School, Carrickfergus",6.4353164878217,"Acorn Integrated Primary School, Carrickfergus",GMI,Sustainable,POINT (-5.710212 54.757729)
3010875,Ballymena Primary School,Ballymena,BT43 5BX,Controlled,North Antrim,URBAN,244.0,54.872475,-6.283945,0.5760108675479351,"St Colmcilles Primary School, Ballymena",Catholic Maintained,0.8677808616646454,"Dunclug Primary School, Ballymena",0.5760108675479351,"St Colmcilles Primary School, Ballymena",Catholic Maintained,Sustainable,POINT (-6.283945 54.872475)
3010878,"Kilmoyle Primary School, Ballymoney",Ballymoney,BT53 6NS,Controlled,North Antrim,RURAL,111.0,55.131635,-6.549567,5.051391315876852,"William Pinkerton Memorial Primary School, Ballymoney",Controlled,5.051391315876852,"William Pinkerton Memorial Primary School, Ballymoney",6.8630330647190405,Ballymoney Model Controlled Integrated Primary School,Controlled Integrated,Sustainable,POINT (-6.549567 55.131635)
3010879,"Straidhavern Primary School, Crumlin",Crumlin,BT29 4SN,Controlled,South Antrim,RURAL,46.0,54.644993,-6.147271,3.3741433486598984,"Loanends Primary School, Crumlin",Controlled,3.3741433486598984,"Loanends Primary School, Crumlin",5.0637243243211545,Crumlin Integrated Primary School,Controlled Integrated,Not Sustainable,POINT (-6.147271 54.644993)
3010880,"King's Park Primary School, Newtownabbey",Newtownabbey,BT37 0DG,Controlled,Belfast North,URBAN,302.0,54.677807,-5.913202,0.5078098797232156,"St James Primary School, Newtownabbey",Catholic Maintained,0.9284747075605033,"Hollybank Primary School, Monkstown",0.5078098797232156,"St James Primary School, Newtownabbey",Catholic Maintained,Sustainable,POINT (-5.913202 54.677807)
3010883,"Linn Primary School, Larne",Larne,BT40 2HT,Controlled,East Antrim,URBAN,408.0,54.863391,-5.840866,0.9331230872468375,"St Anthony's Primary School, Larne",Catholic Maintained,1.5970774460367978,"Moyle Primary School, Larne",0.9331230872468375,"St Anthony's Primary School, Larne",Catholic Maintained,Sustainable,POINT (-5.840866 54.863391)
3010891,"Fourtowns Primary School, Ahoghill",Ahoghill,BT42 1LA,Controlled,North Antrim,RURAL,268.0,54.853382,-6.365883,0.9119070141309,"St Paul's Primary School, Ahoghill",Catholic Maintained,2.4609319231771845,"Gracehill Primary School, Ballymena",0.9119070141309,"St Paul's Primary School, Ahoghill",Catholic Maintained,Sustainable,POINT (-6.365883 54.853382)
3010892,"Ballytober Primary School, Bushmills",Bushmills,BT57 8UR,Controlled,East Londonderry,RURAL,83.0,55.189198,-6.549391,2.2240149057540735,Bushmills Primary School,Controlled,2.2240149057540735,Bushmills Primary School,6.38120874485535,"St Patrick's Primary School, Portrush",Catholic Maintained,Not Sustainable,POINT (-6.549391 55.189198)
3010893,"Knockahollet Primary School, Ballymena",Ballymena,BT44 9BA,Controlled,North Antrim,RURAL,67.0,55.046713,-6.361116,4.475480583894937,"St Patrick's Primary School, Loughgiel",Catholic Maintained,5.763299393683452,"Garryduff Primary School, Ballymoney",4.475480583894937,"St Patrick's Primary School, Loughgiel",Catholic Maintained,Not Sustainable,POINT (-6.361116 55.046713)
3010895,Rathcoole Primary School,Newtownabbey,BT37 9EL,Controlled,Belfast North,URBAN,174.0,54.665168,-5.928049,1.0530054312958428,"Abbots Cross Primary School, Newtownabbey",Controlled,1.0530054312958428,"Abbots Cross Primary School, Newtownabbey",1.2832286046940746,"Hazelwood Integrated Primary School, Newtownabbey",GMI,Sustainable,POINT (-5.928049 54.665168)
3012049,"Carnalridge Primary School, Portrush",Portrush,BT56 8PB,Controlled,East Londonderry,RURAL,119.0,55.181707,-6.658516,1.7998842699557558,"Mill Strand Integrated Primary School, Portrush",GMI,2.1113462009656034,Portrush Primary School,1.7998842699557558,"Mill Strand Integrated Primary School, Portrush",GMI,Sustainable,POINT (-6.658516 55.181707)
3012065,"Culcrow Primary School, Aghadowey",Coleraine,BT51 4BT,Controlled,East Londonderry,RURAL,102.0,55.053707,-6.606702,3.0214014707009773,"Balnamore Primary School, Ballymoney",Controlled,3.0214014707009773,"Balnamore Primary School, Ballymoney",5.614301589491187,"St Brigid's Primary School, Ballymoney",Catholic Maintained,Not Sustainable,POINT (-6.606702 55.053707)
3012225,"Damhead Primary School, Coleraine",Coleraine,BT52 1UF,Controlled,East Londonderry,RURAL,204.0,55.10324,-6.616839,2.6215070070190696,"Castleroe Primary School, Coleraine",Controlled,2.6215070070190696,"Castleroe Primary School, Coleraine",4.0240372914068745,"St Malachy's Primary School, Coleraine",Catholic Maintained,Sustainable,POINT (-6.616839 55.10324)
3012229,"Hezlett Primary School, Coleraine",Castlerock,BT51 4TZ,Controlled,East Londonderry,RURAL,165.0,55.153828,-6.781233,5.220366804142855,"St Colum's Primary School, Portstewart",Catholic Maintained,5.508580318840373,Portstewart Primary School,5.220366804142855,"St Colum's Primary School, Portstewart",Catholic Maintained,Sustainable,POINT (-6.781233 55.153828)
3012233,"Tobermore Primary School, Tobermore",Tobermore,BT45 5QB,Controlled,Mid Ulster,RURAL,79.0,54.815827,-6.702548,3.4554156636729014,"St Patrick's Primary School, Maghera",Catholic Maintained,3.9779582631702617,Maghera Primary School,3.4554156636729014,"St Patrick's Primary School, Maghera",Catholic Maintained,Not Sustainable,POINT (-6.702548 54.815827)
3012234,"Ampertaine Primary School, Maghera",Maghera,BT46 5SB,Controlled,Mid Ulster,RURAL,120.0,54.884641,-6.629046,3.2740463832070983,"St John's Primary School, Swatragh",Catholic Maintained,5.019150946346955,Maghera Primary School,3.2740463832070983,"St John's Primary School, Swatragh",Catholic Maintained,Sustainable,POINT (-6.629046 54.884641)
3012237,"Killowen Primary School, Coleraine",Coleraine,BT51 3BZ,Controlled,East Londonderry,URBAN,199.0,55.127567,-6.675885,0.5182393858885855,"St John's Primary School, Coleraine",Catholic Maintained,1.264486003413124,"The Irish Society's Primary School, Coleraine",0.5182393858885855,"St John's Primary School, Coleraine",Catholic Maintained,Sustainable,POINT (-6.675885 55.127567)
3012250,Portstewart Primary School,Portstewart,BT55 7BT,Controlled,East Londonderry,URBAN,254.0,55.18539,-6.714378,0.32178429312681023,"St Colum's Primary School, Portstewart",Catholic Maintained,3.5700640580150047,"Carnalridge Primary School, Portrush",0.32178429312681023,"St Colum's Primary School, Portstewart",Catholic Maintained,Sustainable,POINT (-6.714378 55.18539)
3012264,"Millburn Primary School, Coleraine",Coleraine,BT52 2AQ,Controlled,East Londonderry,URBAN,318.0,55.138851,-6.66204,0.6840974100184424,"Harpurs Hill Primary School, Coleraine",Controlled,0.6840974100184424,"Harpurs Hill Primary School, Coleraine",1.4453293227388906,"St Malachy's Primary School, Coleraine",Catholic Maintained,Sustainable,POINT (-6.66204 55.138851)
3012267,Magherafelt Primary School,Magherafelt,BT45 6PA,Controlled,Mid Ulster,URBAN,240.0,54.75997,-6.599445,0.3530497938297059,"Holy Family Primary School, Magherafelt",Catholic Maintained,3.2957259267012127,Castledawson Primary School,0.3530497938297059,"Holy Family Primary School, Magherafelt",Catholic Maintained,Sustainable,POINT (-6.599445 54.75997)
3012269,"Kilrea Primary School, Coleraine",Kilrea,BT51 5SE,Controlled,East Londonderry,RURAL,90.0,54.94844,-6.553629,1.0643704315107556,"St Columba's Primary School, Kilrea",Catholic Maintained,4.802135231194387,Rasharkin Primary School,1.0643704315107556,"St Columba's Primary School, Kilrea",Catholic Maintained,Not Sustainable,POINT (-6.553629 54.94844)
3012284,"D H Christie Memorial Primary School, Coleraine",Coleraine,BT51 3HX,Controlled,East Londonderry,URBAN,326.0,55.139124,-6.682935,0.945824444355762,"St John's Primary School, Coleraine",Catholic Maintained,1.3283857791622105,"Millburn Primary School, Coleraine",0.945824444355762,"St John's Primary School, Coleraine",Catholic Maintained,Sustainable,POINT (-6.682935 55.139124)
3012288,"Castleroe Primary School, Coleraine",Coleraine,BT51 3RN,Controlled,East Londonderry,RURAL,92.0,55.107341,-6.657422,1.574895818064406,"The Irish Society's Primary School, Coleraine",Controlled,1.574895818064406,"The Irish Society's Primary School, Coleraine",2.149901288384053,"St Malachy's Primary School, Coleraine",Catholic Maintained,Not Sustainable,POINT (-6.657422 55.107341)
3012290,Bellaghy Primary School,Bellaghy,BT45 8HZ,Controlled,Mid Ulster,RURAL,48.0,54.810154,-6.516423,0.2247869741646852,"St Mary's Primary School, Bellaghy",Catholic Maintained,4.4815085381603605,Castledawson Primary School,0.2247869741646852,"St Mary's Primary School, Bellaghy",Catholic Maintained,Not Sustainable,POINT (-6.516423 54.810154)
3012291,Maghera Primary School,Maghera,BT46 5BS,Controlled,Mid Ulster,RURAL,67.0,54.845057,-6.666739,0.8576169839036627,"St Mary's Primary School, Glenview",Catholic Maintained,3.9779582631702617,"Tobermore Primary School, Tobermore",0.8576169839036627,"St Mary's Primary School, Glenview",Catholic Maintained,Not Sustainable,POINT (-6.666739 54.845057)
3013301,"Carnmoney Primary School, Newtownabbey",Newtownabbey,BT36 6JS,Controlled,South Antrim,URBAN,378.0,54.68306,-5.950925,0.6115495240340718,St Mary's-on-the-Hill Primary School,Catholic Maintained,0.7497419500481067,"Earlview Primary School, Newtownabbey",0.6115495240340718,St Mary's-on-the-Hill Primary School,Catholic Maintained,Sustainable,POINT (-5.950925 54.68306)
3013310,"Broughshane Primary School, Ballymena",Broughshane,BT42 4LB,Controlled,North Antrim,RURAL,309.0,54.892277,-6.215488,3.041320139435245,"Kirkinriola Primary School, Ballymena",Controlled,3.041320139435245,"Kirkinriola Primary School, Ballymena",3.1234186866130322,"Braidside Integratead Primary School, Ballymena",GMI,Sustainable,POINT (-6.215488 54.892277)
3013315,"Ballykeel Primary School, Ballymena",Ballymena,BT42 4DN,Controlled,North Antrim,URBAN,423.0,54.858722,-6.258817,0.9122701832673511,"Harryville Primary School, Ballymena",Controlled,0.9122701832673511,"Harryville Primary School, Ballymena",1.8360639524793072,"St Brigid's Primary School, Ballymena",Catholic Maintained,Sustainable,POINT (-6.258817 54.858722)
3013322,"Camphill Primary School, Ballymena",Ballymena,BT42 2DG,Controlled,North Antrim,URBAN,388.0,54.850952,-6.279737,1.032204898039374,"Harryville Primary School, Ballymena",Controlled,1.032204898039374,"Harryville Primary School, Ballymena",1.8527914287318363,"St Colmcilles Primary School, Ballymena",Catholic Maintained,Sustainable,POINT (-6.279737 54.850952)
3013323,Mossgrove Primary School,Newtownabbey,BT36 5DN,Controlled,Belfast North,URBAN,230.0,54.675706,-5.971994,0.5439538260565244,"Ballyhenry Primary School, Newtownabbey",Controlled,0.5439538260565244,"Ballyhenry Primary School, Newtownabbey",1.0428457213879176,"Gaelscoil Eanna, Glengormley",Other Maintained,Sustainable,POINT (-5.971994 54.675706)
3013325,"Leaney Primary School, Ballymoney",Ballymoney,BT53 7AL,Controlled,North Antrim,URBAN,287.0,55.066464,-6.505247,1.044798879125998,"St Brigid's Primary School, Ballymoney",Catholic Maintained,1.2052783881012727,"Landhead Primary School, Ballymoney",1.044798879125998,"St Brigid's Primary School, Ballymoney",Catholic Maintained,Sustainable,POINT (-6.505247 55.066464)
3013330,"Victoria Primary School, Carrickfergus",Carrickfergus,BT38 7EZ,Controlled,East Antrim,URBAN,410.0,54.724088,-5.79499,0.198406860744732,"Acorn Integrated Primary School, Carrickfergus",GMI,1.3462409041749768,"Sunnylands Primary School, Carrickfergus",0.198406860744732,"Acorn Integrated Primary School, Carrickfergus",GMI,Sustainable,POINT (-5.79499 54.724088)
3013331,Ballycraigy Primary School,Antrim,BT41 1PU,Controlled,South Antrim,URBAN,147.0,54.707264,-6.188233,0.6958885386216813,"Greystone Primary School, Antrim",Controlled,0.6958885386216813,"Greystone Primary School, Antrim",1.135321600413414,"St Joseph's Primary School, Antrim",Catholic Maintained,Sustainable,POINT (-6.188233 54.707264)
3013332,"Toreagh Primary School, Larne",Larne,BT40 3DU,Controlled,East Antrim,RURAL,114.0,54.80489,-5.860117,4.010821735559202,"Glynn Primary School, Larne",Controlled,4.010821735559202,"Glynn Primary School, Larne",5.753221133943283,"St Anthony's Primary School, Larne",Catholic Maintained,Sustainable,POINT (-5.860117 54.80489)
3013700,"Macosquin Primary School, Coleraine",Coleraine,BT51 4ND,Controlled,East Londonderry,RURAL,183.0,55.103092,-6.701323,2.8322938386262893,"Castleroe Primary School, Coleraine",Controlled,2.8322938386262893,"Castleroe Primary School, Coleraine",3.2993171329051765,"St John's Primary School, Coleraine",Catholic Maintained,Sustainable,POINT (-6.701323 55.103092)
3013704,Castledawson Primary School,Castledawson,BT45 8AB,Controlled,Mid Ulster,RURAL,139.0,54.778099,-6.558798,0.2853440728456042,"New Row Primary School, Castledawson",Catholic Maintained,3.2957259267012127,Magherafelt Primary School,0.2853440728456042,"New Row Primary School, Castledawson",Catholic Maintained,Sustainable,POINT (-6.558798 54.778099)
3016005,"Silverstream Primary School, Greenisland",Carrickfergus,BT38 8XD,Controlled,East Antrim,URBAN,147.0,54.691829,-5.869642,1.0253637196289673,"Greenisland Primary School, Carrickfergus",Controlled,1.0253637196289673,"Greenisland Primary School, Carrickfergus",2.868771292637673,"St James Primary School, Newtownabbey",Catholic Maintained,Sustainable,POINT (-5.869642 54.691829)
3016014,"Templepatrick Primary School, Ballyclare",Templepatrick,BT39 0AQ,Controlled,South Antrim,RURAL,435.0,54.699951,-6.091665,2.810768636824456,"Parkgate Primary School, Ballyclare",Controlled,2.810768636824456,"Parkgate Primary School, Ballyclare",6.07577610934876,"St Joseph's Primary School, Antrim",Catholic Maintained,Sustainable,POINT (-6.091665 54.699951)
3016015,"Mossley Primary School, Newtownabbey",Newtownabbey,BT36 5NA,Controlled,South Antrim,URBAN,548.0,54.692227,-5.946787,0.3644339136170541,"St MacNissi's Primary School, Newtownabbey",Catholic Maintained,0.7987166921279363,"Earlview Primary School, Newtownabbey",0.3644339136170541,"St MacNissi's Primary School, Newtownabbey",Catholic Maintained,Sustainable,POINT (-5.946787 54.692227)
